Business Type,Cargo Type,Total Weight,Date Time,Season,Profit %,Destination,Region Type
Hardware,Padlocks & Hasps,600,01-02-2016 10:18,Summer,21,Nigeria,America
Hardware,Mailboxes,1200,25-04-2016 06:15,Summer,5,Kenya,Europe
Hardware,Mailboxes,1150,25-04-2016 06:15,Summer,6,Kenya,Europe
Hardware,Mailboxes,950,25-04-2016 06:15,Summer,8,Kenya,Europe
Hardware,Mailboxes,775,25-04-2016 06:15,Summer,9,Kenya,Europe
Hardware,Mailboxes,1200,25-04-2016 06:15,Summer,6,Kenya,Europe
Hardware,Mailboxes,650,27-02-2016 02:40,Summer,10,South Africa,Africa
Hardware,Mailboxes,975,27-02-2016 02:40,Summer,24,South Africa,Africa
Hardware,Mailboxes,925,27-02-2016 02:40,Summer,8,South Africa,Africa
Hardware,Mailboxes,750,27-02-2016 02:40,Summer,10,South Africa,Africa
Hardware,Mailboxes,1025,27-02-2016 02:40,Summer,11,South Africa,Africa
Hardware,Mailboxes,925,09-10-2016 19:51,Winter,11,South Africa,Africa
Hardware,Mailboxes,1200,09-10-2016 19:51,Winter,17,South Africa,Africa
Hardware,Mailboxes,1100,09-10-2016 19:51,Winter,12,South Africa,Africa
Hardware,Mailboxes,500,09-10-2016 19:51,Winter,20,South Africa,Africa
Hardware,Mailboxes,675,09-10-2016 19:51,Winter,9,South Africa,Africa
Hardware,Mailboxes,525,20-03-2016 20:41,Summer,14,China,Australia
Hardware,Mailboxes,500,20-03-2016 20:41,Summer,5,China,Australia
Hardware,Mailboxes,525,20-03-2016 20:41,Summer,10,China,Australia
Hardware,Mailboxes,1225,20-03-2016 20:41,Summer,5,China,Australia
Hardware,Mailboxes,900,20-03-2016 20:41,Summer,13,China,Australia
Hardware,Mailboxes,775,28-12-2016 04:38,Winter,14,China,Australia
Hardware,Mailboxes,525,28-12-2016 04:38,Winter,24,China,Australia
Hardware,Mailboxes,750,28-12-2016 04:38,Winter,24,China,Australia
Hardware,Mailboxes,850,28-12-2016 04:38,Winter,25,China,Australia
Hardware,Mailboxes,600,28-12-2016 04:38,Winter,13,China,Australia
Hardware,Mailboxes,975,24-05-2016 05:49,Summer,9,South Africa,Africa
Hardware,Mailboxes,775,24-05-2016 05:49,Summer,18,South Africa,Africa
Hardware,Mailboxes,925,24-05-2016 05:49,Summer,14,South Africa,Africa
Hardware,Mailboxes,900,24-05-2016 05:49,Summer,7,South Africa,Africa
Hardware,Mailboxes,650,24-05-2016 05:49,Summer,10,South Africa,Africa
Hardware,Mailboxes,775,11-01-2016 20:14,Winter,12,Kenya,Europe
Hardware,Mailboxes,1200,11-01-2016 20:14,Winter,22,Kenya,Europe
Hardware,Mailboxes,525,11-01-2016 20:14,Winter,14,Kenya,Europe
Hardware,Mailboxes,1075,11-01-2016 20:14,Winter,24,Kenya,Europe
Hardware,Mailboxes,875,11-01-2016 20:14,Winter,11,Kenya,Europe
Hardware,Mailboxes,850,09-07-2016 18:42,Rainy,9,Nigeria,America
Hardware,Mailboxes,950,09-07-2016 18:42,Rainy,11,Nigeria,America
Hardware,Mailboxes,1175,09-07-2016 18:42,Rainy,13,Nigeria,America
Hardware,Mailboxes,625,09-07-2016 18:42,Rainy,21,Nigeria,America
Hardware,Mailboxes,575,09-07-2016 18:42,Rainy,20,Nigeria,America
Hardware,Mailboxes,575,05-02-2016 00:17,Summer,21,China,Australia
Hardware,Mailboxes,600,05-02-2016 00:17,Summer,11,China,Australia
Hardware,Mailboxes,900,05-02-2016 00:17,Summer,10,China,Australia
Hardware,Mailboxes,575,05-02-2016 00:17,Summer,8,China,Australia
Hardware,Mailboxes,725,05-02-2016 00:17,Summer,13,China,Australia
Hardware,Mailboxes,850,02-09-2016 13:04,Rainy,7,Nigeria,America
Hardware,Mailboxes,575,02-09-2016 13:04,Rainy,22,Nigeria,America
Hardware,Mailboxes,975,02-09-2016 13:04,Rainy,14,Nigeria,America
Hardware,Mailboxes,800,02-09-2016 13:04,Rainy,5,Nigeria,America
Hardware,Mailboxes,675,02-09-2016 13:04,Rainy,24,Nigeria,America
Hardware,Gate Hardware,1200,07-08-2016 21:17,Rainy,7,China,Australia
Hardware,Gate Hardware,1050,07-08-2016 21:17,Rainy,11,China,Australia
Hardware,Gate Hardware,850,07-08-2016 21:17,Rainy,13,China,Australia
Hardware,Gate Hardware,1050,07-08-2016 21:17,Rainy,8,China,Australia
Hardware,Gate Hardware,850,07-08-2016 21:17,Rainy,9,China,Australia
Hardware,Gate Hardware,850,26-11-2016 13:24,Winter,20,South Africa,Africa
Hardware,Gate Hardware,625,26-11-2016 13:24,Winter,22,South Africa,Africa
Hardware,Gate Hardware,1000,26-11-2016 13:24,Winter,22,South Africa,Africa
Hardware,Gate Hardware,825,26-11-2016 13:24,Winter,21,South Africa,Africa
Hardware,Gate Hardware,1000,26-11-2016 13:24,Winter,20,South Africa,Africa
Hardware,Gate Hardware,625,01-10-2016 15:53,Winter,17,Morocco,Asia
Hardware,Gate Hardware,575,01-10-2016 15:53,Winter,16,Morocco,Asia
Hardware,Gate Hardware,875,01-10-2016 15:53,Winter,6,Morocco,Asia
Hardware,Gate Hardware,1150,01-10-2016 15:53,Winter,18,Morocco,Asia
Hardware,Gate Hardware,975,01-10-2016 15:53,Winter,24,Morocco,Asia
Hardware,Gate Hardware,625,01-07-2016 18:31,Rainy,22,Morocco,Asia
Hardware,Gate Hardware,1175,01-07-2016 18:31,Rainy,14,Morocco,Asia
Hardware,Gate Hardware,700,01-07-2016 18:31,Rainy,14,Morocco,Asia
Hardware,Gate Hardware,825,01-07-2016 18:31,Rainy,22,Morocco,Asia
Hardware,Gate Hardware,700,01-07-2016 18:31,Rainy,25,Morocco,Asia
Hardware,Gate Hardware,1200,05-08-2016 22:14,Rainy,10,South Africa,Africa
Hardware,Gate Hardware,1025,05-08-2016 22:14,Rainy,18,South Africa,Africa
Hardware,Gate Hardware,850,05-08-2016 22:14,Rainy,24,South Africa,Africa
Hardware,Gate Hardware,725,05-08-2016 22:14,Rainy,7,South Africa,Africa
Hardware,Gate Hardware,875,05-08-2016 22:14,Rainy,20,South Africa,Africa
Hardware,Gate Hardware,750,12-11-2016 10:26,Winter,13,South Africa,Africa
Hardware,Gate Hardware,725,12-11-2016 10:26,Winter,6,South Africa,Africa
Hardware,Gate Hardware,975,12-11-2016 10:26,Winter,8,South Africa,Africa
Hardware,Gate Hardware,700,12-11-2016 10:26,Winter,23,South Africa,Africa
Hardware,Gate Hardware,875,12-11-2016 10:26,Winter,13,South Africa,Africa
Hardware,Gate Hardware,850,20-01-2016 21:51,Winter,21,South Africa,Africa
Hardware,Gate Hardware,675,20-01-2016 21:51,Winter,14,South Africa,Africa
Hardware,Gate Hardware,675,20-01-2016 21:51,Winter,8,South Africa,Africa
Hardware,Gate Hardware,1000,20-01-2016 21:51,Winter,17,South Africa,Africa
Hardware,Gate Hardware,950,20-01-2016 21:51,Winter,9,South Africa,Africa
Hardware,Gate Hardware,550,21-12-2016 16:19,Winter,23,South Africa,Africa
Hardware,Gate Hardware,1075,21-12-2016 16:19,Winter,19,South Africa,Africa
Hardware,Gate Hardware,1000,21-12-2016 16:19,Winter,13,South Africa,Africa
Hardware,Gate Hardware,1075,21-12-2016 16:19,Winter,19,South Africa,Africa
Hardware,Gate Hardware,900,21-12-2016 16:19,Winter,15,South Africa,Africa
Hardware,Gate Hardware,1025,09-01-2016 14:32,Winter,18,South Africa,Africa
Hardware,Gate Hardware,775,09-01-2016 14:32,Winter,6,South Africa,Africa
Hardware,Gate Hardware,625,09-01-2016 14:32,Winter,5,South Africa,Africa
Hardware,Gate Hardware,825,09-01-2016 14:32,Winter,22,South Africa,Africa
Hardware,Gate Hardware,875,09-01-2016 14:32,Winter,10,South Africa,Africa
Hardware,Gate Hardware,950,07-01-2016 01:36,Winter,19,Kenya,Europe
Hardware,Gate Hardware,675,07-01-2016 01:36,Winter,22,Kenya,Europe
Hardware,Gate Hardware,825,07-01-2016 01:36,Winter,13,Kenya,Europe
Hardware,Gate Hardware,875,07-01-2016 01:36,Winter,20,Kenya,Europe
Hardware,Gate Hardware,750,07-01-2016 01:36,Winter,21,Kenya,Europe
Constructiuon supplies,Cement,1000,24-06-2016 08:08,Rainy,10,China,Australia
Constructiuon supplies,Cement,725,24-06-2016 08:08,Rainy,24,China,Australia
Constructiuon supplies,Cement,1150,24-06-2016 08:08,Rainy,17,China,Australia
Constructiuon supplies,Cement,875,24-06-2016 08:08,Rainy,22,China,Australia
Constructiuon supplies,Cement,1025,24-06-2016 08:08,Rainy,23,China,Australia
Constructiuon supplies,Cement,775,01-10-2016 06:48,Winter,13,Morocco,Asia
Constructiuon supplies,Cement,525,01-10-2016 06:48,Winter,20,Morocco,Asia
Constructiuon supplies,Cement,1150,01-10-2016 06:48,Winter,14,Morocco,Asia
Constructiuon supplies,Cement,725,01-10-2016 06:48,Winter,25,Morocco,Asia
Constructiuon supplies,Cement,1200,01-10-2016 06:48,Winter,9,Morocco,Asia
Constructiuon supplies,Cement,625,10-02-2016 09:57,Summer,10,Morocco,Asia
Constructiuon supplies,Cement,775,10-02-2016 09:57,Summer,5,Morocco,Asia
Constructiuon supplies,Cement,1025,10-02-2016 09:57,Summer,5,Morocco,Asia
Constructiuon supplies,Cement,850,10-02-2016 09:57,Summer,13,Morocco,Asia
Constructiuon supplies,Cement,1150,10-02-2016 09:57,Summer,6,Morocco,Asia
Constructiuon supplies,Cement,1000,21-02-2016 09:03,Summer,25,Nigeria,America
Constructiuon supplies,Cement,850,21-02-2016 09:03,Summer,11,Nigeria,America
Constructiuon supplies,Cement,925,21-02-2016 09:03,Summer,15,Nigeria,America
Constructiuon supplies,Cement,950,21-02-2016 09:03,Summer,25,Nigeria,America
Constructiuon supplies,Cement,925,21-02-2016 09:03,Summer,6,Nigeria,America
Constructiuon supplies,Cement,675,16-10-2016 15:01,Winter,8,China,Australia
Constructiuon supplies,Cement,850,16-10-2016 15:01,Winter,22,China,Australia
Constructiuon supplies,Cement,825,16-10-2016 15:01,Winter,24,China,Australia
Constructiuon supplies,Cement,1100,16-10-2016 15:01,Winter,14,China,Australia
Constructiuon supplies,Cement,675,16-10-2016 15:01,Winter,10,China,Australia
Constructiuon supplies,Cement,800,20-03-2016 11:30,Summer,25,Kenya,Europe
Constructiuon supplies,Cement,1150,20-03-2016 11:30,Summer,9,Kenya,Europe
Constructiuon supplies,Cement,600,20-03-2016 11:30,Summer,21,Kenya,Europe
Constructiuon supplies,Cement,725,20-03-2016 11:30,Summer,21,Kenya,Europe
Constructiuon supplies,Cement,1075,20-03-2016 11:30,Summer,22,Kenya,Europe
Constructiuon supplies,Cement,750,09-03-2016 21:07,Summer,5,Nigeria,America
Constructiuon supplies,Cement,825,09-03-2016 21:07,Summer,12,Nigeria,America
Constructiuon supplies,Cement,500,09-03-2016 21:07,Summer,25,Nigeria,America
Constructiuon supplies,Cement,725,09-03-2016 21:07,Summer,12,Nigeria,America
Constructiuon supplies,Cement,1075,09-03-2016 21:07,Summer,24,Nigeria,America
Constructiuon supplies,Cement,625,23-10-2016 10:54,Winter,12,Nigeria,America
Constructiuon supplies,Cement,1075,23-10-2016 10:54,Winter,24,Nigeria,America
Constructiuon supplies,Cement,500,23-10-2016 10:54,Winter,21,Nigeria,America
Constructiuon supplies,Cement,950,23-10-2016 10:54,Winter,25,Nigeria,America
Constructiuon supplies,Cement,625,23-10-2016 10:54,Winter,19,Nigeria,America
Constructiuon supplies,Cement,525,07-03-2016 06:52,Summer,11,South Africa,Africa
Constructiuon supplies,Cement,650,07-03-2016 06:52,Summer,22,South Africa,Africa
Constructiuon supplies,Cement,900,07-03-2016 06:52,Summer,24,South Africa,Africa
Constructiuon supplies,Cement,850,07-03-2016 06:52,Summer,23,South Africa,Africa
Constructiuon supplies,Cement,1175,07-03-2016 06:52,Summer,9,South Africa,Africa
Constructiuon supplies,Cement,725,31-12-2016 06:01,Winter,23,South Africa,Africa
Constructiuon supplies,Cement,500,31-12-2016 06:01,Winter,12,South Africa,Africa
Constructiuon supplies,Cement,575,31-12-2016 06:01,Winter,16,South Africa,Africa
Constructiuon supplies,Cement,975,31-12-2016 06:01,Winter,5,South Africa,Africa
Constructiuon supplies,Cement,750,31-12-2016 06:01,Winter,18,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,1150,18-03-2016 11:30,Summer,20,China,Australia
Constructiuon supplies,Sand & Aggregates,550,18-03-2016 11:30,Summer,19,China,Australia
Constructiuon supplies,Sand & Aggregates,1125,18-03-2016 11:30,Summer,21,China,Australia
Constructiuon supplies,Sand & Aggregates,850,18-03-2016 11:30,Summer,15,China,Australia
Constructiuon supplies,Sand & Aggregates,575,18-03-2016 11:30,Summer,6,China,Australia
Constructiuon supplies,Sand & Aggregates,1050,25-08-2016 08:50,Rainy,22,China,Australia
Constructiuon supplies,Sand & Aggregates,775,25-08-2016 08:50,Rainy,19,China,Australia
Constructiuon supplies,Sand & Aggregates,550,25-08-2016 08:50,Rainy,19,China,Australia
Constructiuon supplies,Sand & Aggregates,800,25-08-2016 08:50,Rainy,8,China,Australia
Constructiuon supplies,Sand & Aggregates,1100,25-08-2016 08:50,Rainy,17,China,Australia
Constructiuon supplies,Sand & Aggregates,825,29-12-2016 05:58,Winter,18,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,725,29-12-2016 05:58,Winter,9,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,1175,29-12-2016 05:58,Winter,13,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,875,29-12-2016 05:58,Winter,14,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,875,29-12-2016 05:58,Winter,8,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,800,24-02-2016 16:58,Summer,15,Kenya,Europe
Constructiuon supplies,Sand & Aggregates,725,24-02-2016 16:58,Summer,12,Kenya,Europe
Constructiuon supplies,Sand & Aggregates,1225,24-02-2016 16:58,Summer,11,Kenya,Europe
Constructiuon supplies,Sand & Aggregates,575,24-02-2016 16:58,Summer,8,Kenya,Europe
Constructiuon supplies,Sand & Aggregates,1100,24-02-2016 16:58,Summer,10,Kenya,Europe
Constructiuon supplies,Sand & Aggregates,1200,13-05-2016 05:13,Summer,12,China,Australia
Constructiuon supplies,Sand & Aggregates,925,13-05-2016 05:13,Summer,25,China,Australia
Constructiuon supplies,Sand & Aggregates,975,13-05-2016 05:13,Summer,7,China,Australia
Constructiuon supplies,Sand & Aggregates,1050,13-05-2016 05:13,Summer,20,China,Australia
Constructiuon supplies,Sand & Aggregates,700,13-05-2016 05:13,Summer,20,China,Australia
Constructiuon supplies,Sand & Aggregates,1075,11-09-2016 08:28,Rainy,19,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,1075,11-09-2016 08:28,Rainy,16,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,500,11-09-2016 08:28,Rainy,5,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,750,11-09-2016 08:28,Rainy,22,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,975,11-09-2016 08:28,Rainy,21,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,650,28-08-2016 03:04,Rainy,8,Nigeria,America
Constructiuon supplies,Sand & Aggregates,800,28-08-2016 03:04,Rainy,16,Nigeria,America
Constructiuon supplies,Sand & Aggregates,700,28-08-2016 03:04,Rainy,5,Nigeria,America
Constructiuon supplies,Sand & Aggregates,500,28-08-2016 03:04,Rainy,14,Nigeria,America
Constructiuon supplies,Sand & Aggregates,1225,28-08-2016 03:04,Rainy,5,Nigeria,America
Constructiuon supplies,Sand & Aggregates,1200,25-05-2016 02:39,Summer,13,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,675,25-05-2016 02:39,Summer,25,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,1025,25-05-2016 02:39,Summer,14,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,850,25-05-2016 02:39,Summer,12,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,575,25-05-2016 02:39,Summer,22,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,925,09-05-2016 12:28,Summer,7,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,850,09-05-2016 12:28,Summer,18,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,875,09-05-2016 12:28,Summer,9,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,600,09-05-2016 12:28,Summer,15,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,825,09-05-2016 12:28,Summer,15,South Africa,Africa
Constructiuon supplies,Sand & Aggregates,700,31-08-2016 03:46,Rainy,16,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,900,31-08-2016 03:46,Rainy,9,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,750,31-08-2016 03:46,Rainy,9,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,850,31-08-2016 03:46,Rainy,19,Morocco,Asia
Constructiuon supplies,Sand & Aggregates,625,31-08-2016 03:46,Rainy,5,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,925,20-04-2016 12:14,Summer,18,Nigeria,America
Constructiuon supplies,TMT Steel Bars,1075,20-04-2016 12:14,Summer,18,Nigeria,America
Constructiuon supplies,TMT Steel Bars,550,20-04-2016 12:14,Summer,13,Nigeria,America
Constructiuon supplies,TMT Steel Bars,700,20-04-2016 12:14,Summer,5,Nigeria,America
Constructiuon supplies,TMT Steel Bars,775,20-04-2016 12:14,Summer,5,Nigeria,America
Constructiuon supplies,TMT Steel Bars,1225,28-07-2016 20:06,Rainy,18,China,Australia
Constructiuon supplies,TMT Steel Bars,1125,28-07-2016 20:06,Rainy,9,China,Australia
Constructiuon supplies,TMT Steel Bars,975,28-07-2016 20:06,Rainy,18,China,Australia
Constructiuon supplies,TMT Steel Bars,850,28-07-2016 20:06,Rainy,14,China,Australia
Constructiuon supplies,TMT Steel Bars,1025,28-07-2016 20:06,Rainy,11,China,Australia
Constructiuon supplies,TMT Steel Bars,725,07-04-2016 07:05,Summer,25,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,575,07-04-2016 07:05,Summer,7,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,875,07-04-2016 07:05,Summer,13,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,1025,07-04-2016 07:05,Summer,17,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,625,07-04-2016 07:05,Summer,24,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,625,01-12-2016 04:58,Winter,22,China,Australia
Constructiuon supplies,TMT Steel Bars,825,01-12-2016 04:58,Winter,19,China,Australia
Constructiuon supplies,TMT Steel Bars,625,01-12-2016 04:58,Winter,14,China,Australia
Constructiuon supplies,TMT Steel Bars,1225,01-12-2016 04:58,Winter,22,China,Australia
Constructiuon supplies,TMT Steel Bars,625,01-12-2016 04:58,Winter,12,China,Australia
Constructiuon supplies,TMT Steel Bars,1175,09-05-2016 10:00,Summer,8,Nigeria,America
Constructiuon supplies,TMT Steel Bars,825,09-05-2016 10:00,Summer,25,Nigeria,America
Constructiuon supplies,TMT Steel Bars,1200,09-05-2016 10:00,Summer,22,Nigeria,America
Constructiuon supplies,TMT Steel Bars,1050,09-05-2016 10:00,Summer,24,Nigeria,America
Constructiuon supplies,TMT Steel Bars,1150,09-05-2016 10:00,Summer,8,Nigeria,America
Constructiuon supplies,TMT Steel Bars,675,30-12-2016 11:40,Winter,14,China,Australia
Constructiuon supplies,TMT Steel Bars,525,30-12-2016 11:40,Winter,14,China,Australia
Constructiuon supplies,TMT Steel Bars,1125,30-12-2016 11:40,Winter,11,China,Australia
Constructiuon supplies,TMT Steel Bars,675,30-12-2016 11:40,Winter,9,China,Australia
Constructiuon supplies,TMT Steel Bars,800,30-12-2016 11:40,Winter,10,China,Australia
Constructiuon supplies,TMT Steel Bars,950,13-02-2016 18:37,Summer,11,Nigeria,America
Constructiuon supplies,TMT Steel Bars,875,13-02-2016 18:37,Summer,5,Nigeria,America
Constructiuon supplies,TMT Steel Bars,1150,13-02-2016 18:37,Summer,15,Nigeria,America
Constructiuon supplies,TMT Steel Bars,800,13-02-2016 18:37,Summer,13,Nigeria,America
Constructiuon supplies,TMT Steel Bars,875,13-02-2016 18:37,Summer,23,Nigeria,America
Constructiuon supplies,TMT Steel Bars,700,01-06-2016 04:29,Rainy,18,China,Australia
Constructiuon supplies,TMT Steel Bars,1075,01-06-2016 04:29,Rainy,23,China,Australia
Constructiuon supplies,TMT Steel Bars,600,01-06-2016 04:29,Rainy,19,China,Australia
Constructiuon supplies,TMT Steel Bars,525,01-06-2016 04:29,Rainy,20,China,Australia
Constructiuon supplies,TMT Steel Bars,1100,01-06-2016 04:29,Rainy,5,China,Australia
Constructiuon supplies,TMT Steel Bars,1175,09-03-2016 08:08,Summer,14,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,700,09-03-2016 08:08,Summer,15,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,1175,09-03-2016 08:08,Summer,11,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,500,09-03-2016 08:08,Summer,18,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,700,09-03-2016 08:08,Summer,10,Morocco,Asia
Constructiuon supplies,TMT Steel Bars,1150,24-04-2016 18:19,Summer,9,South Africa,Africa
Constructiuon supplies,TMT Steel Bars,775,24-04-2016 18:19,Summer,9,South Africa,Africa
Constructiuon supplies,TMT Steel Bars,800,24-04-2016 18:19,Summer,12,South Africa,Africa
Constructiuon supplies,TMT Steel Bars,1050,24-04-2016 18:19,Summer,11,South Africa,Africa
Constructiuon supplies,TMT Steel Bars,750,24-04-2016 18:19,Summer,19,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1150,30-06-2016 04:06,Rainy,5,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,825,30-06-2016 04:06,Rainy,18,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1025,30-06-2016 04:06,Rainy,19,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,850,30-06-2016 04:06,Rainy,21,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,650,30-06-2016 04:06,Rainy,16,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1075,17-01-2016 08:51,Winter,8,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1000,17-01-2016 08:51,Winter,20,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,925,17-01-2016 08:51,Winter,25,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1125,17-01-2016 08:51,Winter,14,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,650,17-01-2016 08:51,Winter,21,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1000,15-05-2016 16:20,Summer,18,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,625,15-05-2016 16:20,Summer,6,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1225,15-05-2016 16:20,Summer,8,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1050,15-05-2016 16:20,Summer,8,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,700,15-05-2016 16:20,Summer,5,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,650,30-03-2016 10:17,Summer,19,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,575,30-03-2016 10:17,Summer,17,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,700,30-03-2016 10:17,Summer,11,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,750,30-03-2016 10:17,Summer,25,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,925,30-03-2016 10:17,Summer,21,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,1000,19-11-2016 13:10,Winter,20,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,550,19-11-2016 13:10,Winter,9,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,550,19-11-2016 13:10,Winter,12,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,1125,19-11-2016 13:10,Winter,7,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,750,19-11-2016 13:10,Winter,16,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,1000,19-01-2016 17:54,Winter,15,Nigeria,America
Constructiuon supplies,Bricks & Blocks,525,19-01-2016 17:54,Winter,7,Nigeria,America
Constructiuon supplies,Bricks & Blocks,600,19-01-2016 17:54,Winter,23,Nigeria,America
Constructiuon supplies,Bricks & Blocks,1000,19-01-2016 17:54,Winter,16,Nigeria,America
Constructiuon supplies,Bricks & Blocks,650,19-01-2016 17:54,Winter,16,Nigeria,America
Constructiuon supplies,Bricks & Blocks,500,26-04-2016 19:47,Summer,9,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,1100,26-04-2016 19:47,Summer,12,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,600,26-04-2016 19:47,Summer,18,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,1200,26-04-2016 19:47,Summer,23,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,975,26-04-2016 19:47,Summer,17,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,700,09-03-2016 23:48,Summer,20,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,850,09-03-2016 23:48,Summer,24,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1175,09-03-2016 23:48,Summer,17,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1200,09-03-2016 23:48,Summer,11,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,1125,09-03-2016 23:48,Summer,12,South Africa,Africa
Constructiuon supplies,Bricks & Blocks,950,07-08-2016 22:24,Rainy,15,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,725,07-08-2016 22:24,Rainy,25,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,700,07-08-2016 22:24,Rainy,21,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,950,07-08-2016 22:24,Rainy,18,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,875,07-08-2016 22:24,Rainy,6,Morocco,Asia
Constructiuon supplies,Bricks & Blocks,975,04-07-2016 02:24,Rainy,6,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,1000,04-07-2016 02:24,Rainy,5,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,1150,04-07-2016 02:24,Rainy,11,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,825,04-07-2016 02:24,Rainy,7,Kenya,Europe
Constructiuon supplies,Bricks & Blocks,1125,04-07-2016 02:24,Rainy,7,Kenya,Europe
Constructiuon supplies,Electrical,775,06-04-2016 14:18,Summer,9,Kenya,Europe
Constructiuon supplies,Electrical,1200,06-04-2016 14:18,Summer,22,Kenya,Europe
Constructiuon supplies,Electrical,575,06-04-2016 14:18,Summer,12,Kenya,Europe
Constructiuon supplies,Electrical,725,06-04-2016 14:18,Summer,23,Kenya,Europe
Constructiuon supplies,Electrical,850,06-04-2016 14:18,Summer,21,Kenya,Europe
Constructiuon supplies,Electrical,1150,07-08-2016 08:50,Rainy,18,Morocco,Asia
Constructiuon supplies,Electrical,700,07-08-2016 08:50,Rainy,14,Morocco,Asia
Constructiuon supplies,Electrical,850,07-08-2016 08:50,Rainy,6,Morocco,Asia
Constructiuon supplies,Electrical,700,07-08-2016 08:50,Rainy,7,Morocco,Asia
Constructiuon supplies,Electrical,925,07-08-2016 08:50,Rainy,12,Morocco,Asia
Constructiuon supplies,Electrical,575,25-05-2016 14:00,Summer,25,Kenya,Europe
Constructiuon supplies,Electrical,625,25-05-2016 14:00,Summer,21,Kenya,Europe
Constructiuon supplies,Electrical,675,25-05-2016 14:00,Summer,21,Kenya,Europe
Constructiuon supplies,Electrical,600,25-05-2016 14:00,Summer,8,Kenya,Europe
